Scenario,year,variable,sector,qualifier,type,value,model
0.700000000,"2012","ECO2","Serv","S3","q",2.135791318,1.000000000
0.700000000,"2012","low","Serv","S3","q",1.2914731504E+5,1.000000000
0.700000000,"2012","low","total","S3","q",6.4331773290E+5,1.000000000
0.700000000,"2012","low","Serv","S3","wage",0.036008241,1.000000000
0.700000000,"2012","high","Serv","S3","q",53788.340587589,1.000000000
0.700000000,"2012","high","total","S3","q",76073.700748786,1.000000000
0.700000000,"2012","high","Serv","S3","wage",0.096701135,1.000000000
0.700000000,"2012","ECO2","fd","S3","q",2.336731122,1.000000000
0.700000000,"2012","low","","S3","ur",0.028816758,1.000000000
0.700000000,"2012","low","Coal","S3","q",434.280652737,1.000000000
0.700000000,"2012","low","Gas","S3","q",15.433785981,1.000000000
0.700000000,"2012","low","T_D","S3","q",1103.637077128,1.000000000
0.700000000,"2012","low","Oil","S3","q",40.482356055,1.000000000
0.700000000,"2012","low","Nuclear","S3","q",196.150265113,1.000000000
0.700000000,"2012","low","Hydro","S3","q",362.741956119,1.000000000
0.700000000,"2012","low","Wind","S3","q",223.074381600,1.000000000
0.700000000,"2012","low","Solar","S3","q",5.591194219,1.000000000
0.700000000,"2012","low","Biomass","S3","q",119.168668986,1.000000000
0.700000000,"2012","high","","S3","ur",0.051367149,1.000000000
0.700000000,"2012","high","Coal","S3","q",248.230750549,1.000000000
0.700000000,"2012","high","Gas","S3","q",8.821807363,1.000000000
0.700000000,"2012","high","T_D","S3","q",630.828610535,1.000000000
0.700000000,"2012","high","Oil","S3","q",23.139335213,1.000000000
0.700000000,"2012","high","Nuclear","S3","q",112.117653312,1.000000000
0.700000000,"2012","high","Hydro","S3","q",207.339901563,1.000000000
0.700000000,"2012","high","Wind","S3","q",127.507225074,1.000000000
0.700000000,"2012","high","Solar","S3","q",3.195874208,1.000000000
0.700000000,"2012","high","Biomass","S3","q",68.115694292,1.000000000
"7","2012","clim_s","Elec","S3","S1",0.000000000,1.000000000
"7","2012","clim_s","Roil","S3","S1",0.000000000,1.000000000
"7","2012","clim_s","Paper","S3","S1",0.210069924,1.000000000
"7","2012","clim_s","Chem","S3","S1",0.000000000,1.000000000
"7","2012","clim_s","CM","S3","S1",0.000000000,1.000000000
"7","2012","clim_s","IST","S3","S1",0.000000000,1.000000000
"7","2012","clim_s","NFM","S3","S1",0.000000000,1.000000000
"7","2012","clim_s","Air","S3","S1",0.000000000,1.000000000
"7","2012","clim_a","","S3","S1",0.000000000,1.000000000
0.700000000,"2012","GDP","","S3","q",53554.338942117,1.000000000
0.800000000,"2012","out","Elec","S3","q",4866.127658499,5.000000000
0.800000000,"2012","ECO2","Elec","S3","q",25.372511058,5.000000000
0.800000000,"2012","low","Elec","S3","q",0.000000000,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Elec","S3","wage",0.078824864,5.000000000
0.800000000,"2012","high","Elec","S3","q",0.000000000,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Elec","S3","wage",0.113341735,5.000000000
0.800000000,"2012","out","Coal","S3","q",2728.250193293,5.000000000
0.800000000,"2012","ECO2","Coal","S3","q",16.190440588,5.000000000
0.800000000,"2012","low","Coal","S3","q",4572.552902151,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Coal","S3","wage",0.114370434,5.000000000
0.800000000,"2012","high","Coal","S3","q",541.678697771,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Coal","S3","wage",0.176026516,5.000000000
0.800000000,"2012","out","Oilgas","S3","q",1219.578592054,5.000000000
0.800000000,"2012","ECO2","Oilgas","S3","q",0.208796031,5.000000000
0.800000000,"2012","low","Oilgas","S3","q",698.381714081,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Oilgas","S3","wage",0.116053675,5.000000000
0.800000000,"2012","high","Oilgas","S3","q",413.248867698,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Oilgas","S3","wage",0.165948271,5.000000000
0.800000000,"2012","out","Roil","S3","q",3482.255267414,5.000000000
0.800000000,"2012","ECO2","Roil","S3","q",1.251248961,5.000000000
0.800000000,"2012","low","Roil","S3","q",349.358205642,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Roil","S3","wage",0.124554894,5.000000000
0.800000000,"2012","high","Roil","S3","q",219.174766902,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Roil","S3","wage",0.179872222,5.000000000
0.800000000,"2012","out","Gas","S3","q",311.290298954,5.000000000
0.800000000,"2012","ECO2","Gas","S3","q",0.889125474,5.000000000
0.800000000,"2012","low","Gas","S3","q",347.892663252,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Gas","S3","wage",0.034265512,5.000000000
0.800000000,"2012","high","Gas","S3","q",144.625690191,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Gas","S3","wage",0.049893034,5.000000000
0.800000000,"2012","out","Agri","S3","q",8934.285523092,5.000000000
0.800000000,"2012","ECO2","Agri","S3","q",0.463623019,5.000000000
0.800000000,"2012","low","Agri","S3","q",3.3377329034E+5,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Agri","S3","wage",0.015425381,5.000000000
0.800000000,"2012","high","Agri","S3","q",2060.567975901,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Agri","S3","wage",0.053541878,5.000000000
0.800000000,"2012","out","mine","S3","q",1871.907328756,5.000000000
0.800000000,"2012","ECO2","mine","S3","q",0.751316581,5.000000000
0.800000000,"2012","low","mine","S3","q",2130.037763119,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","mine","S3","wage",0.131057930,5.000000000
0.800000000,"2012","high","mine","S3","q",211.287277354,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","mine","S3","wage",0.216005474,5.000000000
0.800000000,"2012","out","Food","S3","q",8833.675045001,5.000000000
0.800000000,"2012","ECO2","Food","S3","q",0.554368358,5.000000000
0.800000000,"2012","low","Food","S3","q",8312.834625328,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Food","S3","wage",0.062446579,5.000000000
0.800000000,"2012","high","Food","S3","q",916.046180176,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Food","S3","wage",0.128270209,5.000000000
0.800000000,"2012","out","Paper","S3","q",1234.158167419,5.000000000
0.800000000,"2012","ECO2","Paper","S3","q",0.208729516,5.000000000
0.800000000,"2012","low","Paper","S3","q",2391.195614609,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Paper","S3","wage",0.056563002,5.000000000
0.800000000,"2012","high","Paper","S3","q",213.450970040,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Paper","S3","wage",0.089290600,5.000000000
0.800000000,"2012","out","Chem","S3","q",2793.955060674,5.000000000
0.800000000,"2012","ECO2","Chem","S3","q",5.636645493,5.000000000
0.800000000,"2012","low","Chem","S3","q",1350.767800774,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Chem","S3","wage",0.066021388,5.000000000
0.800000000,"2012","high","Chem","S3","q",356.411849865,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Chem","S3","wage",0.101753459,5.000000000
0.800000000,"2012","out","CM","S3","q",1676.764543689,5.000000000
0.800000000,"2012","ECO2","CM","S3","q",2.958677016,5.000000000
0.800000000,"2012","low","CM","S3","q",2132.489861808,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","CM","S3","wage",0.061913518,5.000000000
0.800000000,"2012","high","CM","S3","q",214.048089677,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","CM","S3","wage",0.097385245,5.000000000
0.800000000,"2012","out","IST","S3","q",1596.775263173,5.000000000
0.800000000,"2012","ECO2","IST","S3","q",5.228113841,5.000000000
0.800000000,"2012","low","IST","S3","q",1518.832398743,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","IST","S3","wage",0.048374843,5.000000000
0.800000000,"2012","high","IST","S3","q",347.006231437,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","IST","S3","wage",0.072558841,5.000000000
0.800000000,"2012","out","NFM","S3","q",2329.986696480,5.000000000
0.800000000,"2012","ECO2","NFM","S3","q",1.219757398,5.000000000
0.800000000,"2012","low","NFM","S3","q",845.437016726,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","NFM","S3","wage",0.110699042,5.000000000
0.800000000,"2012","high","NFM","S3","q",186.051246378,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","NFM","S3","wage",0.165690822,5.000000000
0.800000000,"2012","out","EII","S3","q",22384.639538672,5.000000000
0.800000000,"2012","ECO2","EII","S3","q",22.488678238,5.000000000
0.800000000,"2012","low","EII","S3","q",20393.981707043,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","EII","S3","wage",0.065997345,5.000000000
0.800000000,"2012","high","EII","S3","q",2323.867893289,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","EII","S3","wage",0.129491341,5.000000000
0.800000000,"2012","out","OM","S3","q",50581.740910700,5.000000000
0.800000000,"2012","ECO2","OM","S3","q",2.850244450,5.000000000
0.800000000,"2012","low","OM","S3","q",1.1058841496E+5,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","OM","S3","wage",0.042918143,5.000000000
0.800000000,"2012","high","OM","S3","q",10238.785373672,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","OM","S3","wage",0.088543817,5.000000000
0.800000000,"2012","out","Air","S3","q",508.494426886,5.000000000
0.800000000,"2012","ECO2","Air","S3","q",0.410894810,5.000000000
0.800000000,"2012","low","Air","S3","q",185.865982042,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Air","S3","wage",0.089486834,5.000000000
0.800000000,"2012","high","Air","S3","q",276.087551971,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Air","S3","wage",0.132970293,5.000000000
0.800000000,"2012","out","Tran","S3","q",5029.570980674,5.000000000
0.800000000,"2012","ECO2","Tran","S3","q",3.073161886,5.000000000
0.800000000,"2012","low","Tran","S3","q",22064.166934723,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Tran","S3","wage",0.035813754,5.000000000
0.800000000,"2012","high","Tran","S3","q",2193.244938050,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Tran","S3","wage",0.065529419,5.000000000
0.800000000,"2012","out","Serv","S3","q",39333.355164418,5.000000000
0.800000000,"2012","ECO2","Serv","S3","q",2.135686576,5.000000000
0.800000000,"2012","low","Serv","S3","q",1.2914197045E+5,5.000000000
0.800000000,"2012","low","total","S3","q",6.4329801416E+5,5.000000000
0.800000000,"2012","low","Serv","S3","wage",0.036004555,5.000000000
0.800000000,"2012","high","Serv","S3","q",53786.114626827,5.000000000
0.800000000,"2012","high","total","S3","q",76070.985295647,5.000000000
0.800000000,"2012","high","Serv","S3","wage",0.096694152,5.000000000
0.800000000,"2012","ECO2","fd","S3","q",2.336694603,5.000000000
0.800000000,"2012","low","","S3","ur",0.028841756,5.000000000
0.800000000,"2012","low","Coal","S3","q",434.300699473,5.000000000
0.800000000,"2012","low","Gas","S3","q",15.434671406,5.000000000
0.800000000,"2012","low","T_D","S3","q",1103.674660042,5.000000000
0.800000000,"2012","low","Oil","S3","q",40.484964294,5.000000000
0.800000000,"2012","low","Nuclear","S3","q",196.115203622,5.000000000
0.800000000,"2012","low","Hydro","S3","q",362.731354772,5.000000000
0.800000000,"2012","low","Wind","S3","q",223.059557502,5.000000000
0.800000000,"2012","low","Solar","S3","q",5.591516254,5.000000000
0.800000000,"2012","low","Biomass","S3","q",119.150594024,5.000000000
0.800000000,"2012","high","","S3","ur",0.051401713,5.000000000
0.800000000,"2012","high","Coal","S3","q",248.242209076,5.000000000
0.800000000,"2012","high","Gas","S3","q",8.822313463,5.000000000
0.800000000,"2012","high","T_D","S3","q",630.850092576,5.000000000
0.800000000,"2012","high","Oil","S3","q",23.140826058,5.000000000
0.800000000,"2012","high","Nuclear","S3","q",112.097612493,5.000000000
0.800000000,"2012","high","Hydro","S3","q",207.333841932,5.000000000
0.800000000,"2012","high","Wind","S3","q",127.498751758,5.000000000
0.800000000,"2012","high","Solar","S3","q",3.196058280,5.000000000
0.800000000,"2012","high","Biomass","S3","q",68.105362813,5.000000000
"8","2012","clim_s","Elec","S3","S1",0.000000000,5.000000000
"8","2012","clim_s","Roil","S3","S1",0.000000000,5.000000000
"8","2012","clim_s","Paper","S3","S1",0.140046616,5.000000000
"8","2012","clim_s","Chem","S3","S1",0.000000000,5.000000000
"8","2012","clim_s","CM","S3","S1",0.000000000,5.000000000
"8","2012","clim_s","IST","S3","S1",0.000000000,5.000000000
"8","2012","clim_s","NFM","S3","S1",0.000000000,5.000000000
"8","2012","clim_s","Air","S3","S1",0.000000000,5.000000000
"8","2012","clim_a","","S3","S1",0.000000000,5.000000000
0.800000000,"2012","GDP","","S3","q",53552.195493261,5.000000000
0.900000000,"2012","out","Elec","S3","q",4866.463702690,5.000000000
0.900000000,"2012","ECO2","Elec","S3","q",25.375339676,5.000000000
0.900000000,"2012","low","Elec","S3","q",0.000000000,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Elec","S3","wage",0.078813795,5.000000000
0.900000000,"2012","high","Elec","S3","q",0.000000000,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Elec","S3","wage",0.113332869,5.000000000
0.900000000,"2012","out","Coal","S3","q",2728.021572879,5.000000000
0.900000000,"2012","ECO2","Coal","S3","q",16.189105397,5.000000000
0.900000000,"2012","low","Coal","S3","q",4572.151786217,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Coal","S3","wage",0.114346033,5.000000000
0.900000000,"2012","high","Coal","S3","q",541.631180342,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Coal","S3","wage",0.175999908,5.000000000
0.900000000,"2012","out","Oilgas","S3","q",1219.348638056,5.000000000
0.900000000,"2012","ECO2","Oilgas","S3","q",0.208746617,5.000000000
0.900000000,"2012","low","Oilgas","S3","q",698.262290344,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Oilgas","S3","wage",0.116019251,5.000000000
0.900000000,"2012","high","Oilgas","S3","q",413.178201867,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Oilgas","S3","wage",0.165909368,5.000000000
0.900000000,"2012","out","Roil","S3","q",3481.930268936,5.000000000
0.900000000,"2012","ECO2","Roil","S3","q",1.251132182,5.000000000
0.900000000,"2012","low","Roil","S3","q",349.320015084,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Roil","S3","wage",0.124525630,5.000000000
0.900000000,"2012","high","Roil","S3","q",219.150807520,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Roil","S3","wage",0.179841149,5.000000000
0.900000000,"2012","out","Gas","S3","q",311.270259423,5.000000000
0.900000000,"2012","ECO2","Gas","S3","q",0.889069097,5.000000000
0.900000000,"2012","low","Gas","S3","q",347.863107665,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Gas","S3","wage",0.034258296,5.000000000
0.900000000,"2012","high","Gas","S3","q",144.613403363,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Gas","S3","wage",0.049885630,5.000000000
0.900000000,"2012","out","Agri","S3","q",8933.655818103,5.000000000
0.900000000,"2012","ECO2","Agri","S3","q",0.463580184,5.000000000
0.900000000,"2012","low","Agri","S3","q",3.3374989216E+5,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Agri","S3","wage",0.015422361,5.000000000
0.900000000,"2012","high","Agri","S3","q",2060.423525972,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Agri","S3","wage",0.053534728,5.000000000
0.900000000,"2012","out","mine","S3","q",1871.613335495,5.000000000
0.900000000,"2012","ECO2","mine","S3","q",0.751167286,5.000000000
0.900000000,"2012","low","mine","S3","q",2129.747542416,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","mine","S3","wage",0.131023609,5.000000000
0.900000000,"2012","high","mine","S3","q",211.258489159,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","mine","S3","wage",0.215962341,5.000000000
0.900000000,"2012","out","Food","S3","q",8833.003481168,5.000000000
0.900000000,"2012","ECO2","Food","S3","q",0.554298683,5.000000000
0.900000000,"2012","low","Food","S3","q",8312.112878281,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Food","S3","wage",0.062433312,5.000000000
0.900000000,"2012","high","Food","S3","q",915.966646099,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Food","S3","wage",0.128250936,5.000000000
0.900000000,"2012","out","Paper","S3","q",1233.991971738,5.000000000
0.900000000,"2012","ECO2","Paper","S3","q",0.206078975,5.000000000
0.900000000,"2012","low","Paper","S3","q",2401.887086390,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Paper","S3","wage",0.056809228,5.000000000
0.900000000,"2012","high","Paper","S3","q",214.405348263,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Paper","S3","wage",0.089684869,5.000000000
0.900000000,"2012","out","Chem","S3","q",2793.678854670,5.000000000
0.900000000,"2012","ECO2","Chem","S3","q",5.635940306,5.000000000
0.900000000,"2012","low","Chem","S3","q",1350.648021118,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Chem","S3","wage",0.066007239,5.000000000
0.900000000,"2012","high","Chem","S3","q",356.380244960,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Chem","S3","wage",0.101737982,5.000000000
0.900000000,"2012","out","CM","S3","q",1676.606188549,5.000000000
0.900000000,"2012","ECO2","CM","S3","q",2.958306761,5.000000000
0.900000000,"2012","low","CM","S3","q",2132.307847190,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","CM","S3","wage",0.061900455,5.000000000
0.900000000,"2012","high","CM","S3","q",214.029820009,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","CM","S3","wage",0.097370755,5.000000000
0.900000000,"2012","out","IST","S3","q",1596.626094250,5.000000000
0.900000000,"2012","ECO2","IST","S3","q",5.227497943,5.000000000
0.900000000,"2012","low","IST","S3","q",1518.701339061,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","IST","S3","wage",0.048364591,5.000000000
0.900000000,"2012","high","IST","S3","q",346.976288353,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","IST","S3","wage",0.072547978,5.000000000
0.900000000,"2012","out","NFM","S3","q",2329.700294065,5.000000000
0.900000000,"2012","ECO2","NFM","S3","q",1.219565721,5.000000000
0.900000000,"2012","low","NFM","S3","q",845.345200503,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","NFM","S3","wage",0.110673113,5.000000000
0.900000000,"2012","high","NFM","S3","q",186.031040824,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","NFM","S3","wage",0.165662317,5.000000000
0.900000000,"2012","out","EII","S3","q",22382.577592699,5.000000000
0.900000000,"2012","ECO2","EII","S3","q",22.485753393,5.000000000
0.900000000,"2012","low","EII","S3","q",20392.167591202,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","EII","S3","wage",0.065983183,5.000000000
0.900000000,"2012","high","EII","S3","q",2323.661177130,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","EII","S3","wage",0.129471608,5.000000000
0.900000000,"2012","out","OM","S3","q",50576.673311920,5.000000000
0.900000000,"2012","ECO2","OM","S3","q",2.849821245,5.000000000
0.900000000,"2012","low","OM","S3","q",1.1057715264E+5,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","OM","S3","wage",0.042908380,5.000000000
0.900000000,"2012","high","OM","S3","q",10237.742655702,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","OM","S3","wage",0.088529183,5.000000000
0.900000000,"2012","out","Air","S3","q",508.450836865,5.000000000
0.900000000,"2012","ECO2","Air","S3","q",0.410853739,5.000000000
0.900000000,"2012","low","Air","S3","q",185.848961848,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Air","S3","wage",0.089467397,5.000000000
0.900000000,"2012","high","Air","S3","q",276.062269970,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Air","S3","wage",0.132949682,5.000000000
0.900000000,"2012","out","Tran","S3","q",5029.206197884,5.000000000
0.900000000,"2012","ECO2","Tran","S3","q",3.072865095,5.000000000
0.900000000,"2012","low","Tran","S3","q",22062.466459433,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Tran","S3","wage",0.035806495,5.000000000
0.900000000,"2012","high","Tran","S3","q",2193.075905662,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Tran","S3","wage",0.065520212,5.000000000
0.900000000,"2012","out","Serv","S3","q",39330.674892596,5.000000000
0.900000000,"2012","ECO2","Serv","S3","q",2.135470874,5.000000000
0.900000000,"2012","low","Serv","S3","q",1.2913095737E+5,5.000000000
0.900000000,"2012","low","total","S3","q",6.4325733855E+5,5.000000000
0.900000000,"2012","low","Serv","S3","wage",0.035996961,5.000000000
0.900000000,"2012","high","Serv","S3","q",53781.527807902,5.000000000
0.900000000,"2012","high","total","S3","q",76065.380749784,5.000000000
0.900000000,"2012","high","Serv","S3","wage",0.096679772,5.000000000
0.900000000,"2012","ECO2","fd","S3","q",2.336619829,5.000000000
0.900000000,"2012","low","","S3","ur",0.028893364,5.000000000
0.900000000,"2012","low","Coal","S3","q",434.341415385,5.000000000
0.900000000,"2012","low","Gas","S3","q",15.436476411,5.000000000
0.900000000,"2012","low","T_D","S3","q",1103.750877413,5.000000000
0.900000000,"2012","low","Oil","S3","q",40.490290557,5.000000000
0.900000000,"2012","low","Nuclear","S3","q",196.042956303,5.000000000
0.900000000,"2012","low","Hydro","S3","q",362.709536327,5.000000000
0.900000000,"2012","low","Wind","S3","q",223.029126063,5.000000000
0.900000000,"2012","low","Solar","S3","q",5.592184933,5.000000000
0.900000000,"2012","low","Biomass","S3","q",119.113387895,5.000000000
0.900000000,"2012","high","","S3","ur",0.051472994,5.000000000
0.900000000,"2012","high","Coal","S3","q",248.265481909,5.000000000
0.900000000,"2012","high","Gas","S3","q",8.823345187,5.000000000
0.900000000,"2012","high","T_D","S3","q",630.893657712,5.000000000
0.900000000,"2012","high","Oil","S3","q",23.143870500,5.000000000
0.900000000,"2012","high","Nuclear","S3","q",112.056316602,5.000000000
0.900000000,"2012","high","Hydro","S3","q",207.321370714,5.000000000
0.900000000,"2012","high","Wind","S3","q",127.481357433,5.000000000
0.900000000,"2012","high","Solar","S3","q",3.196440491,5.000000000
0.900000000,"2012","high","Biomass","S3","q",68.084096138,5.000000000
"9","2012","clim_s","Elec","S3","S1",0.000000000,5.000000000
"9","2012","clim_s","Roil","S3","S1",0.000000000,5.000000000
"9","2012","clim_s","Paper","S3","S1",0.070023308,5.000000000
"9","2012","clim_s","Chem","S3","S1",0.000000000,5.000000000
"9","2012","clim_s","CM","S3","S1",0.000000000,5.000000000
"9","2012","clim_s","IST","S3","S1",0.000000000,5.000000000
"9","2012","clim_s","NFM","S3","S1",0.000000000,5.000000000
"9","2012","clim_s","Air","S3","S1",0.000000000,5.000000000
"9","2012","clim_a","","S3","S1",0.000000000,5.000000000
0.900000000,"2012","GDP","","S3","q",53547.788285897,5.000000000
0.100000000,"2012","out","Elec","S4","q",4859.127218385,1.000000000
0.100000000,"2012","ECO2","Elec","S4","q",25.318281419,1.000000000
0.100000000,"2012","low","Elec","S4","q",0.000000000,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Elec","S4","wage",0.079068502,1.000000000
0.100000000,"2012","high","Elec","S4","q",0.000000000,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Elec","S4","wage",0.113575472,1.000000000
0.100000000,"2012","out","Coal","S4","q",2728.247407939,1.000000000
0.100000000,"2012","ECO2","Coal","S4","q",16.189785370,1.000000000
0.100000000,"2012","low","Coal","S4","q",4573.992295242,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Coal","S4","wage",0.114712480,1.000000000
0.100000000,"2012","high","Coal","S4","q",541.849212709,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Coal","S4","wage",0.176371904,1.000000000
0.100000000,"2012","out","Oilgas","S4","q",1228.908158658,1.000000000
0.100000000,"2012","ECO2","Oilgas","S4","q",0.210761442,1.000000000
0.100000000,"2012","low","Oilgas","S4","q",702.918550111,1.000000000
0.100000000,"2012","low","total","S4","q",6.4420842317E+5,1.000000000
0.100000000,"2012","low","Oilgas","S4","wage",0.117120051,1.000000000
0.100000000,"2012","high","Oilgas","S4","q",415.933420164,1.000000000
0.100000000,"2012","high","total","S4","q",76206.893656042,1.000000000
0.100000000,"2012","high","Oilgas","S4","wage",0.167301371,1.000000000
0.100000000,"2012","out","Roil","S4","q",3495.979203030,1.000000000
0.100000000,"2012","ECO2","Roil","S4","q",1.256180266,1.000000000
